PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
203588,Michael,Lee,Michael Lee,"Lee, Michael",M. Lee,michael-lee,1986-06-05T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,,,0,,,Inactive,N,0,,,,,michael_lee,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203589,Olek,Czyz,Olek Czyz,"Czyz, Olek",O. Czyz,olek-czyz,1990-03-03T00:00:00,Nevada,Poland,Nevada/Poland,,,0,,,Inactive,N,0,,,,,olek_czyz,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203590,Trey,McKinney-Jones,Trey McKinney-Jones,"McKinney-Jones, Trey",T. McKinney-Jones,trey-mckinney-jones,1990-08-27T00:00:00,Miami,USA,Miami/USA,6-5,220.0,1,,Guard,Inactive,N,0,,,,,trey_mckinney-jones,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203613,Jonathon,Simmons,Jonathon Simmons,"Simmons, Jonathon",J. Simmons,jonathon-simmons,1989-09-14T00:00:00,Houston,USA,Houston/USA,6-6,195.0,5,14.0,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jonathon_simmons,2015.0,2018.0,Y,Y,Y,2012,0,0,N
203629,Garlon,Green,Garlon Green,"Green, Garlon",G. Green,garlon-green,1991-01-11T00:00:00,Texas Christian,,Texas Christian,,,0,,,Inactive,N,0,,,,,garlon_green,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-6,219.0,3,43.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015.0,2021.0,Y,Y,Y,2014,2,51,N
203658,Norvel,Pelle,Norvel Pelle,"Pelle, Norvel",N. Pelle,norvel-pelle,1993-02-03T00:00:00,Iona,USA,Iona/USA,6-10,231.0,2,,Center,Inactive,Y,0,,,,,norvel_pelle,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203687,Reggie,Hearn,Reggie Hearn,"Hearn, Reggie",R. Hearn,reggie-hearn,1991-08-14T00:00:00,Northwestern,USA,Northwestern/USA,6-5,210.0,2,38.0,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,reggie_hearn,2017.0,2017.0,Y,Y,Y,2013,0,0,N
203705,Josh,Magette,Josh Magette,"Magette, Josh",J. Magette,josh-magette,1989-11-28T00:00:00,Alabama Huntsville,USA,Alabama-Huntsville/USA,6-1,160.0,2,,Guard,Inactive,N,0,,,,,josh_magette,2017.0,2019.0,Y,Y,Y,2012,0,0,N
203710,C.J.,Williams,C.J. Williams,"Williams, C.J.",C. Williams,cj-williams,1990-02-06T00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,226.0,3,12.0,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,c.j._williams,2017.0,2018.0,Y,Y,Y,2012,0,0,N
203798,PJ,Hairston,PJ Hairston,"Hairston, PJ",P. Hairston,pj-hairston,1992-12-24T00:00:00,North Carolina,USA,North Carolina/USA,6-6,230.0,3,19.0,Forward-Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,pj_hairston,2014.0,2015.0,Y,Y,Y,2014,1,26,N
203805,Will,Cherry,Will Cherry,"Cherry, Will",W. Cherry,will-cherry,1991-02-08T00:00:00,Montana,USA,Montana/USA,,,2,,,Inactive,N,0,,,,,will_cherry,2014.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203810,Casper,Ware,Casper Ware,"Ware, Casper",C. Ware,casper-ware,1990-01-17T00:00:00,Long Beach State,USA,Long Beach State/USA,,,6,,,Inactive,N,0,,,,,casper_ware,2013.0,2017.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203816,Scotty,Hopson,Scotty Hopson,"Hopson, Scotty",S. Hopson,scotty-hopson,1989-08-08T00:00:00,Tennessee,USA,Tennessee/USA,6-7,204.0,2,,Guard-Forward,Inactive,Y,0,,,,,scotty_hopson,2013.0,2021.0,Y,Y,Y,2011,0,0,N
203893,Russ,Smith,Russ Smith,"Smith, Russ",R. Smith,russ-smith,1991-04-19T00:00:00,Louisville,USA,Louisville/USA,6-0,165.0,2,,Guard,Inactive,N,0,,,,,russ_smith,2014.0,2015.0,Y,Y,Y,2014,2,47,N
203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,shabazz-napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-0,175.0,7,5.0,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,shabazz_napier,2014.0,2019.0,Y,Y,Y,2014,1,24,N
203895,Jordan,McRae,Jordan McRae,"McRae, Jordan",J. McRae,jordan-mcrae,1991-03-28T00:00:00,Tennessee,USA,Tennessee/USA,6-5,179.0,5,52.0,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jordan_mcrae,2015.0,2019.0,Y,Y,Y,2014,2,58,N
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200.0,7,8.0,Guard-Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014.0,2021.0,N,Y,Y,2014,1,13,N
203898,Tyler,Ennis,Tyler Ennis,"Ennis, Tyler",T. Ennis,tyler-ennis,1994-08-24T00:00:00,Syracuse,Canada,Syracuse/Canada,6-3,194.0,4,10.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,tyler_ennis,2014.0,2017.0,Y,Y,Y,2014,1,18,N
203900,Markel,Brown,Markel Brown,"Brown, Markel",M. Brown,markel-brown,1992-01-29T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,190.0,4,26.0,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,markel_brown,2014.0,2017.0,Y,Y,Y,2014,2,44,N
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195.0,7,2.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,elfrid_payton,2014.0,2021.0,N,Y,Y,2014,1,10,N
203902,Semaj,Christon,Semaj Christon,"Christon, Semaj",S. Christon,semaj-christon,1992-11-01T00:00:00,Xavier,USA,Xavier/USA,6-3,190.0,2,6.0,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,semaj_christon,2016.0,2016.0,Y,Y,Y,2014,2,55,N
203903,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,jordan-clarkson,1992-06-07T00:00:00,Missouri,USA,Missouri/USA,6-4,194.0,7,0.0,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jordan_clarkson,2014.0,2021.0,Y,Y,Y,2014,2,46,N
203905,Aaron,Craft,Aaron Craft,"Craft, Aaron",A. Craft,aaron-craft,1991-02-12T00:00:00,Ohio State,USA,Ohio State/USA,,,0,,,Inactive,N,0,,,,,aaron_craft,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203906,Devyn,Marble,Devyn Marble,"Marble, Devyn",D. Marble,devyn-marble,1992-09-21T00:00:00,Iowa,USA,Iowa/USA,6-6,200.0,3,11.0,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,devyn_marble,2014.0,2015.0,Y,Y,Y,2014,2,56,N
203909,KJ,McDaniels,KJ McDaniels,"McDaniels, KJ",K. McDaniels,kj-mcdaniels,1993-02-09T00:00:00,Clemson,USA,Clemson/USA,6-6,205.0,4,14.0,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,kj_mcdaniels,2014.0,2016.0,Y,Y,Y,2014,2,32,N
203910,Nick,Johnson,Nick Johnson,"Johnson, Nick",N. Johnson,nick-johnson,1992-12-22T00:00:00,Arizona,USA,Arizona/USA,6-3,202.0,2,3.0,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,nick_johnson,2014.0,2014.0,Y,Y,Y,2014,2,42,N
203912,C.J.,Wilcox,C.J. Wilcox,"Wilcox, C.J.",C. Wilcox,cj-wilcox,1990-12-30T00:00:00,Washington,USA,Washington/USA,6-5,195.0,4,23.0,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,cj_wilcox,2014.0,2017.0,Y,Y,Y,2014,1,28,N
203913,Jabari,Brown,Jabari Brown,"Brown, Jabari",J. Brown,jabari-brown,1992-12-18T00:00:00,Missouri,USA,Missouri/USA,6-5,214.0,2,15.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,jabari_brown,2014.0,2014.0,Y,Y,Y,2014,,,N
203914,Gary,Harris,Gary Harris,"Harris, Gary",G. Harris,gary-harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,6-4,210.0,7,14.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,gary_harris,2014.0,2021.0,N,Y,Y,2014,1,19,N
203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,6-6,215.0,7,26.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,spencer_dinwiddie,2014.0,2021.0,Y,Y,Y,2014,2,38,N
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,nik-stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,207.0,5,,Guard,Inactive,Y,0,,,,,nik_stauskas,2014.0,2021.0,Y,Y,Y,2014,1,8,N
203918,Rodney,Hood,Rodney Hood,"Hood, Rodney",R. Hood,rodney-hood,1992-10-20T00:00:00,Duke,USA,Duke/USA,6-8,208.0,7,5.0,Guard-Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,rodney_hood,2014.0,2021.0,N,Y,Y,2014,1,23,N
203919,Jordan,Adams,Jordan Adams,"Adams, Jordan",J. Adams,jordan-adams,1994-07-08T00:00:00,UCLA,USA,UCLA/USA,6-5,209.0,3,3.0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jordan_adams,2014.0,2015.0,Y,Y,Y,2014,1,22,N
203920,Khem,Birch,Khem Birch,"Birch, Khem",K. Birch,khem-birch,1992-09-28T00:00:00,UNLV,Canada,UNLV/Canada,6-9,233.0,4,24.0,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,khem_birch,2017.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203921,Cleanthony,Early,Cleanthony Early,"Early, Cleanthony",C. Early,cleanthony-early,1991-04-17T00:00:00,Wichita State,USA,Wichita State/USA,6-8,210.0,3,11.0,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,cleanthony_early,2014.0,2015.0,Y,Y,Y,2014,2,34,N
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222.0,7,,Forward,Inactive,N,0,,,,,glenn_robinson iii,2014.0,2020.0,Y,Y,Y,2014,2,40,N
203923,James,Young,James Young,"Young, James",J. Young,james-young,1995-08-16T00:00:00,Kentucky,USA,Kentucky/USA,6-6,215.0,5,,Guard-Forward,Inactive,N,0,,,,,james_young,2014.0,2017.0,Y,Y,Y,2014,1,17,N
203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,jerami-grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,6-8,210.0,7,9.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jerami_grant,2014.0,2021.0,N,Y,Y,2014,2,39,N
203925,Joe,Harris,Joe Harris,"Harris, Joe",J. Harris,joe-harris,1991-09-06T00:00:00,Virginia,USA,Virginia/USA,6-6,220.0,7,12.0,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,joe_harris,2014.0,2021.0,Y,Y,Y,2014,2,33,N
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-7,225.0,7,17.0,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,doug_mcdermott,2014.0,2021.0,N,Y,Y,2014,1,11,N
203927,CJ,Fair,CJ Fair,"Fair, CJ",C. Fair,cj-fair,1991-09-13T00:00:00,Syracuse,USA,Syracuse/USA,,,0,,,Inactive,N,0,,,,,cj_fair,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203928,Cory,Jefferson,Cory Jefferson,"Jefferson, Cory",C. Jefferson,cory-jefferson,1990-12-26T00:00:00,Baylor,USA,Baylor/USA,6-9,218.0,3,,Forward,Inactive,N,0,,,,,cory_jefferson,2014.0,2015.0,Y,Y,Y,2014,2,60,N
203929,Melvin,Ejim,Melvin Ejim,"Ejim, Melvin",M. Ejim,melvin-ejim,1991-03-04T00:00:00,Iowa State,Canada,Iowa State/Canada,,,0,,,Inactive,N,0,,,,,melvin_ejim,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203930,Sean,Kilpatrick,Sean Kilpatrick,"Kilpatrick, Sean",S. Kilpatrick,sean-kilpatrick,1990-01-06T00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,212.0,4,0.0,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,sean_kilpatrick,2014.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,aaron-gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,6-8,235.0,7,50.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,aaron_gordon,2014.0,2021.0,N,Y,Y,2014,1,4,N
203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220.0,7,1.0,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014.0,2021.0,Y,Y,Y,2014,1,14,N
203934,Lamar,Patterson,Lamar Patterson,"Patterson, Lamar",L. Patterson,lamar-patterson,1991-08-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-5,225.0,2,,Guard-Forward,Inactive,N,0,,,,,lamar_patterson,2015.0,2016.0,Y,Y,Y,2014,2,48,N
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,220.0,7,36.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014.0,2021.0,Y,Y,Y,2014,1,6,N
203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230.0,7,1.0,Forward-Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,kyle_anderson,2014.0,2021.0,Y,Y,Y,2014,1,30,N
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240.0,7,7.0,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014.0,2021.0,Y,Y,Y,2014,2,45,N
203940,Adreian,Payne,Adreian Payne,"Payne, Adreian",A. Payne,adreian-payne,1991-02-19T00:00:00,Michigan State,USA,Michigan State/USA,6-10,237.0,4,,Forward,Inactive,N,0,,,,,adreian_payne,2014.0,2017.0,Y,Y,Y,2014,1,15,N
203942,Patric,Young,Patric Young,"Young, Patric",P. Young,patric-young,1992-02-01T00:00:00,Florida,USA,Florida/USA,,,0,,,Inactive,N,0,,,,,patric_young,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,noah-vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257.0,7,,Forward,Inactive,N,0,,,,,noah_vonleh,2014.0,2020.0,Y,Y,Y,2014,1,9,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250.0,7,30.0,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014.0,2021.0,N,Y,Y,2014,1,7,N
203945,Alex,Kirk,Alex Kirk,"Kirk, Alex",A. Kirk,alex-kirk,1991-11-14T00:00:00,New Mexico,USA,New Mexico/USA,7-0,245.0,1,,Center,Inactive,N,0,,,,,alex_kirk,2014.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203946,Cameron,Bairstow,Cameron Bairstow,"Bairstow, Cameron",C. Bairstow,cameron-bairstow,1990-12-07T00:00:00,New Mexico,Australia,New Mexico/Australia,6-9,250.0,3,41.0,Forward-Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,cameron_bairstow,2014.0,2015.0,Y,Y,Y,2014,2,49,N
203947,Jordan,Bachynski,Jordan Bachynski,"Bachynski, Jordan",J. Bachynski,jordan-bachynski,1989-09-06T00:00:00,Arizona State,Canada,Arizona State/Canada,,,0,,,Inactive,N,0,,,,,jordan_bachynski,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203948,Johnny,O'Bryant III,Johnny O'Bryant III,"O'Bryant III, Johnny",J. O'Bryant III,johnny-obryant-iii,1993-06-01T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,257.0,5,,Forward,Inactive,Y,0,,,,,johnny_o'bryant_iii,2014.0,2017.0,Y,Y,Y,2014,2,36,N
203949,James Michael,McAdoo,James Michael McAdoo,"McAdoo, James Michael",J. McAdoo,james-michael-mcadoo,1993-01-04T00:00:00,North Carolina,USA,North Carolina/USA,6-9,230.0,4,,Forward,Inactive,N,0,,,,,james michael_mcadoo,2014.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203950,Jarnell,Stokes,Jarnell Stokes,"Stokes, Jarnell",J. Stokes,jarnell-stokes,1994-01-07T00:00:00,Tennessee,USA,Tennessee/USA,6-9,255.0,4,,Forward-Center,Inactive,N,0,,,,,jarnell_stokes,2014.0,2016.0,Y,Y,Y,2014,2,35,N
203951,Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,keith-appling,1992-02-13T00:00:00,Michigan State,USA,Michigan State/USA,6-1,185.0,1,,Guard,Inactive,N,0,,,,,keith_appling,2015.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197.0,7,22.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014.0,2021.0,N,Y,Y,2014,1,1,N
203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-7,245.0,7,,Forward,Inactive,Y,0,,,,,jabari_parker,2014.0,2021.0,N,Y,Y,2014,1,2,N
203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,7-0,280.0,5,21.0,Center-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,joel_embiid,2014.0,2021.0,N,Y,Y,2014,1,3,N
203955,Bryce,Cotton,Bryce Cotton,"Cotton, Bryce",B. Cotton,bryce-cotton,1992-08-11T00:00:00,Providence,USA,Providence/USA,6-1,165.0,3,8.0,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,bryce_cotton,2014.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203956,Mitch,McGary,Mitch McGary,"McGary, Mitch",M. McGary,mitch-mcgary,1992-06-06T00:00:00,Michigan,USA,Michigan/USA,6-10,255.0,3,33.0,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,mitch_mcgary,2014.0,2015.0,Y,Y,Y,2014,1,21,N
203957,Dante,Exum,Dante Exum,"Exum, Dante",D. Exum,dante-exum,1995-07-13T00:00:00,                                   ,Australia,Australian Institute of Sport/Australia,6-5,214.0,7,5.0,Guard,Inactive,Y,1610612762,Jazz,UTA,jazz,Utah,dante_exum,2014.0,2020.0,N,Y,Y,2014,1,5,N
203958,Andre,Dawkins,Andre Dawkins,"Dawkins, Andre",A. Dawkins,andre-dawkins,1991-09-19T00:00:00,Duke,USA,Duke/USA,6-5,219.0,1,,Guard,Inactive,N,0,,,,,andre_dawkins,2014.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203959,Scottie,Wilbekin,Scottie Wilbekin,"Wilbekin, Scottie",S. Wilbekin,scottie-wilbekin,1993-04-05T00:00:00,Florida,USA,Florida/USA,,,0,,,Inactive,N,0,,,,,scottie_wilbekin,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20T00:00:00,St. John's,USA,St. John's/USA,6-7,214.0,7,14.0,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jakarr_sampson,2014.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203961,Eric,Moreland,Eric Moreland,"Moreland, Eric",E. Moreland,eric-moreland,1991-12-24T00:00:00,Oregon State,USA,Oregon State/USA,6-10,238.0,5,15.0,Forward-Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,eric_moreland,2014.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203962,Josh,Huestis,Josh Huestis,"Huestis, Josh",J. Huestis,josh-huestis,1991-12-19T00:00:00,Stanford,USA,Stanford/USA,6-7,230.0,4,34.0,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,josh_huestis,2015.0,2017.0,Y,Y,Y,2014,1,29,N
203963,Shayne,Whittington,Shayne Whittington,"Whittington, Shayne",S. Whittington,shayne-whittington,1991-03-27T00:00:00,Western Michigan,USA,Western Michigan/USA,6-11,250.0,3,42.0,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,shayne_whittington,2014.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203964,Roscoe,Smith,Roscoe Smith,"Smith, Roscoe",R. Smith,roscoe-smith,1991-05-01T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,,,0,,,Inactive,N,0,,,,,roscoe_smith,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203965,Justin,Cobbs,Justin Cobbs,"Cobbs, Justin",J. Cobbs,justin-cobbs,1991-03-16T00:00:00,California,USA,California/USA,,,0,,,Inactive,N,0,,,,,justin_cobbs,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
203966,Jamil,Wilson,Jamil Wilson,"Wilson, Jamil",J. Wilson,jamil-wilson,1990-11-21T00:00:00,Marquette,USA,Marquette/USA,6-7,229.0,1,,Forward,Inactive,N,0,,,,,jamil_wilson,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225.0,5,20.0,Forward-Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016.0,2021.0,N,Y,Y,2014,1,12,N
203968,Jerrelle,Benimon,Jerrelle Benimon,"Benimon, Jerrelle",J. Benimon,jerrelle-benimon,1991-08-01T00:00:00,Towson,USA,Towson/USA,,,1,,,Inactive,N,0,,,,,jerrelle_benimon,2014.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203990,Drew,Crawford,Drew Crawford,"Crawford, Drew",D. Crawford,drew-crawford,1990-10-18T00:00:00,Northwestern,USA,Northwestern/USA,,,0,,,Inactive,N,0,,,,,drew_crawford,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
203991,Clint,Capela,Clint Capela,"Capela, Clint",C. Capela,clint-capela,1994-05-18T00:00:00,Elan Chalon,Switzerland,Elan Chalon/Switzerland,6-10,256.0,7,15.0,Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,clint_capela,2014.0,2021.0,Y,Y,Y,2014,1,25,N
203992,Bogdan,Bogdanovic,Bogdan Bogdanovic,"Bogdanovic, Bogdan",B. Bogdanovic,bogdan-bogdanovic,1992-08-18T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-6,225.0,4,13.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,bogdan_bogdanovic,2017.0,2021.0,N,Y,Y,2014,1,27,N
203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-11,290.0,7,27.0,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014.0,2021.0,N,Y,Y,2014,1,16,N
203995,Vasilije,Micic,Vasilije Micic,"Micic, Vasilije",V. Micic,vasilije-micic,1994-01-13T00:00:00,Serbia,Serbia,Serbia/Serbia,6-3,188.0,0,29.0,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,vasilije_micic,2023.0,2023.0,N,N,Y,2014,2,52,N
203996,Damien,Inglis,Damien Inglis,"Inglis, Damien",D. Inglis,damien-inglis,1995-05-20T00:00:00,Chorale Roanne,France,Chorale Roanne/France,6-8,246.0,2,17.0,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,damien_inglis,2014.0,2015.0,Y,Y,Y,2014,2,31,N
203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,bruno-caboclo,1995-09-21T00:00:00,,Brazil,Pinheiros/Brazil,6-9,218.0,7,,Forward,Inactive,N,0,,,,,bruno_caboclo,2014.0,2020.0,Y,Y,Y,2014,1,20,N
203999,Nikola,Jokic,Nikola Jokic,"Jokic, Nikola",N. Jokic,nikola-jokic,1995-02-19T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-11,284.0,6,15.0,Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,nikola_jokic,2015.0,2021.0,N,Y,Y,2014,2,41,N
